date_str,name,time_nano,time_date,location_latitude,location_longitude,location_name,weather_temperature,weather_feelsLike,weather_pressure,weather_humidity,weather_dewPoint,weather_clouds,weather_windSpeed,weather_windDeg,weather_windGust,_input_file,date,tourist_estimate
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651111200000000000,2022-04-28 04:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.41,11.03,1019,93,10.32,40,5.14,60,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-02-20-43-6311f9f1-dc09-3b91-a950-75ff05523244",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651111200000000000,2022-04-28 04:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.41,11.03,1019,93,10.32,20,4.63,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-02-50-43-e5c04148-c13e-3b7c-8585-573f35b9b680",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651114800000000000,2022-04-28 05:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.41,11.14,1020,97,10.95,40,2.24,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-03-20-43-86a6c92e-cf1e-3625-804a-3fea7619c8d0",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651114800000000000,2022-04-28 05:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.36,1020,97,11.15,40,3.13,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-03-50-43-5977f0eb-beb1-3f5d-877f-3c54b63863f7",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651118400000000000,2022-04-28 06:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.36,1020,97,11.15,20,3.13,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-04-20-43-b6861f26-ee2d-343e-857e-cbac02700315",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651118400000000000,2022-04-28 06:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.36,1020,97,11.15,40,2.68,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-04-50-43-3e379917-7b85-36ec-a7e6-afb8e69436d6",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651122000000000000,2022-04-28 07:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.36,1020,97,11.15,20,2.68,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-05-20-43-81045d55-f3f5-33f9-a1c9-aaf8fa8f9581",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651122000000000000,2022-04-28 07:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.49,12.09,1020,88,10.56,20,4.12,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-05-50-43-f7cf9061-0a01-3901-b257-08f18d7a2a20",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651125600000000000,2022-04-28 08:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.31,1020,88,10.76,20,3.13,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-06-20-43-1e93b364-7a10-3eb2-b49b-79125926b031",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651129200000000000,2022-04-28 09:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.31,1021,88,10.76,20,2.68,90,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-07-50-43-3fdcdaa3-7449-390e-9a5f-f88c3ce4a86e",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651132800000000000,2022-04-28 10:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.42,1021,92,11.43,75,4.12,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-08-50-43-77710603-67b5-3760-9e49-93f182034ccf",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651136400000000000,2022-04-28 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.42,1021,92,11.43,75,4.63,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-09-20-43-95638aa0-d7dc-360a-96b5-34c6d0f050a2",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651136400000000000,2022-04-28 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.42,1021,92,11.43,20,6.26,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-09-50-43-31e3c86f-d229-3cd2-ab1d-20b5f8f48162",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651140000000000000,2022-04-28 12:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.42,1021,92,11.43,20,5.14,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-10-20-43-febe3e16-7720-3916-ad1e-68bbfc6865ad",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651140000000000000,2022-04-28 12:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.69,12.42,1021,92,11.43,75,4.63,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-10-50-43-4a89becc-df81-374b-a33f-354bebab03ef",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651143600000000000,2022-04-28 13:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.29,11.98,1022,92,11.03,40,4.12,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-11-20-43-5d7064d1-66ab-3374-a901-6f659a55bc81",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651150800000000000,2022-04-28 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.81,11.58,1021,97,11.35,20,4.12,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-13-20-43-0617d6a0-eb45-3609-b23f-8c5d1c23dbe5",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651150800000000000,2022-04-28 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.49,12.09,1021,88,10.56,20,4.63,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-13-50-43-cf32f84a-c98e-3428-8249-1781fd8d2c2f",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651154400000000000,2022-04-28 16:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.29,11.87,1021,88,10.36,20,4.63,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-14-20-43-4eea5b85-966d-3137-bb49-2ce0e38918de",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651154400000000000,2022-04-28 16:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.29,11.98,1021,92,11.03,100,3.6,80,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-14-50-43-66e22ed9-15a4-3b5b-b851-0b6e5f6e9561",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651158000000000000,2022-04-28 17:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.36,1021,97,11.15,20,4.63,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-15-20-43-0c2f96a0-eee7-34db-a54b-3acdc242b753",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651158000000000000,2022-04-28 17:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.23,1021,92,10.36,75,4.63,70,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-15-50-43-a8e9726c-bdd5-3e1c-8b4e-21c154c611c0",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651161600000000000,2022-04-28 18:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.61,11.23,1021,92,10.36,100,3.6,60,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-16-20-43-b136881d-3479-3128-9b07-03e87a1361ef",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651161600000000000,2022-04-28 18:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.41,11.03,1021,93,10.32,20,4.12,50,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-16-50-43-a80f9a0f-4b37-3101-a73a-00afe40706f1",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651168800000000000,2022-04-28 20:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",10.52,10.16,1022,97,10.06,100,3.6,50,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-18-50-43-b8aaf719-1d32-3517-b7d1-6485bb6b7e7e",2022-04-28,1069
2022-04-28,"1248 - Tătărași Sud, Iași, Romania",1651172400000000000,2022-04-28 21:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",10.52,10.06,1023,93,9.44,100,4.12,40,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/28-04-2022/levi9-hack9-weather-firehose-2-2022-04-28-19-50-43-6eb00b10-385b-3c9d-8ed9-8b1046dff036",2022-04-28,1069
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650610800000000000,2022-04-22 09:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.61,11.34,1013,54,3.56,0,2.24,100,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-07-20-43-0faa0d94-cacd-383d-a8ae-67b66c14fa82",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650610800000000000,2022-04-22 09:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",13.32,12.04,1013,51,3.41,0,2.68,110,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-07-50-43-7777b576-a910-3d3c-a6e3-3b8186ae84f4",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650614400000000000,2022-04-22 10:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",15.47,14.09,1012,39,1.59,0,2.68,170,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-08-50-43-6ef501d4-919c-31c8-b7d4-0ac681968a63",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650618000000000000,2022-04-22 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",15.47,14.09,1012,39,1.59,0,2.68,170,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-09-20-44-93fb67e3-4dca-317b-b852-800a1b98a0b0",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650618000000000000,2022-04-22 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",16.54,15.14,1012,34,0.64,0,4.63,180,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-09-50-43-22726884-451e-3aea-9984-3c011204ca23",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650621600000000000,2022-04-22 12:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",16.54,15.14,1012,34,0.64,0,4.12,180,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-10-20-43-607f08b1-d56e-3309-8a91-d96ffb218d29",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650621600000000000,2022-04-22 12:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.26,1012,32,0.74,0,4.63,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-10-50-43-f5c922a0-620d-33de-af1e-9419f21394ed",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650625200000000000,2022-04-22 13:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.31,1012,34,1.58,0,5.14,150,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-11-20-43-8769919c-d9ee-302b-948e-1d7005cdbe4e",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650625200000000000,2022-04-22 13:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.31,1012,34,1.58,0,4.63,170,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-11-50-43-2ec952e0-f0b4-379d-aadd-cfcae87dcedd",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650628800000000000,2022-04-22 14:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",16.54,15.35,1011,42,3.59,0,5.14,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-12-20-43-f1311d5f-91ce-37b7-bf73-1c7e128853a4",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650628800000000000,2022-04-22 14:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.52,1011,42,4.56,0,5.81,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-12-50-43-aad8ffd2-a894-3e4b-8be4-386d72b777bb",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650632400000000000,2022-04-22 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.47,1010,40,3.86,0,5.81,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-13-20-43-0a9db921-3e5a-324c-a2a6-b7d74746b1ae",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650632400000000000,2022-04-22 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.44,1010,39,3.51,0,4.63,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-13-50-43-296ee969-fddd-320a-8cfc-748c6a5a243c",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650636000000000000,2022-04-22 16:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.44,1010,39,3.51,0,4.63,170,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-14-20-43-32110879-f6c7-31ea-bbf2-84c6455c0b8a",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650636000000000000,2022-04-22 16:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.52,1010,42,4.56,0,5.81,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-14-50-43-5ad7397c-9c34-3a30-90ef-9283aa77ff7a",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650639600000000000,2022-04-22 17:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.52,1009,42,4.56,0,5.81,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-15-20-43-d78c131b-f585-3226-b98f-97d34810c56d",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650639600000000000,2022-04-22 17:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,16.52,1010,42,4.56,0,5.81,150,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-15-50-43-b8846023-1d20-32a2-b1dc-7661dc6b7031",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650643200000000000,2022-04-22 18:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",16.54,15.42,1010,45,4.58,0,6.26,160,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-16-20-43-9d480293-a626-37fa-ac99-cdc465a8be1c",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650650400000000000,2022-04-22 20:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",15.47,14.51,1009,55,6.48,0,6.26,150,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-18-20-43-eb587e10-db1e-3ce0-9019-e93ccf43f7a3",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650650400000000000,2022-04-22 20:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",15.4,14.43,1009,55,6.42,84,6.26,150,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-18-50-43-86cf1fe6-9623-3049-9e09-3accae9b3e76",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650657600000000000,2022-04-22 22:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",13.32,12.59,1008,72,8.38,0,7.72,120,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-20-20-43-a1fd8339-12d1-3cbc-84ab-bdc3f2193b43",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650657600000000000,2022-04-22 22:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",12.6,11.9,1008,76,8.49,100,8.23,120,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-20-50-43-11a2c641-dd00-3780-be2a-d22e9fc9e0a5",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650661200000000000,2022-04-22 23:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.54,10.89,1008,82,8.58,0,8.94,120,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-21-20-43-07f45fc8-e833-3ae1-acb8-f28e61eb862c",2022-04-22,717
2022-04-22,"1248 - Tătărași Sud, Iași, Romania",1650661200000000000,2022-04-22 23:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",11.54,10.89,1007,82,8.58,0,8.94,110,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/22-04-2022/levi9-hack9-weather-firehose-2-2022-04-22-21-50-43-76529a2c-9fd2-314b-ae82-bfbbd0c3a207",2022-04-22,717
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652587200000000000,2022-05-15 06:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",13.32,12.72,1017,77,9.38,0,1.54,260,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-04-20-44-9c6b68d3-61b0-3691-ba75-1891ec3d017f",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652590800000000000,2022-05-15 07:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",17.61,17.1,1018,64,10.73,0,1.54,260,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-05-50-43-d6607b98-7b0f-3862-85a4-325c6ff25400",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652605200000000000,2022-05-15 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",21.54,20.79,1018,40,7.38,0,6.26,290,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-09-20-44-cf543fbb-358b-30c9-a221-bb86eda23fb0",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652605200000000000,2022-05-15 11:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",21.54,20.79,1018,40,7.38,0,6.26,300,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-09-50-43-e6501602-f014-3b0f-9eaf-87c8f23ca521",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652608800000000000,2022-05-15 12:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",21.54,20.87,1018,43,8.44,0,6.71,310,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-10-20-45-28633357-bde2-3614-8abf-928183e72f63",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652616000000000000,2022-05-15 14:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",23.32,22.62,1016,35,7.01,0,6.26,310,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-12-50-43-3a0e2422-6d92-316b-8469-620979fee387",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652619600000000000,2022-05-15 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",22.61,21.92,1016,38,7.59,0,5.81,320,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-13-20-43-4204525f-bca0-3c8f-9e51-14a3b4c44f78",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652619600000000000,2022-05-15 15:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",22.47,21.74,1016,37,7.07,0,5.81,330,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-13-50-43-166f8ff5-9b0d-370e-a6ef-9274d4b7f1bc",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652623200000000000,2022-05-15 16:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",23.45,22.71,1016,33,6.27,0,6.69,310,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-14-50-43-b95edcd1-a671-3311-93ba-ce532a5eb9e6",2022-05-15,499
2022-05-15,"1248 - Tătărași Sud, Iași, Romania",1652626800000000000,2022-05-15 17:00:00,47.154,27.614,"Tătărași Sud, Iași, Romania",22.45,21.72,1016,37,7.06,0,6.17,330,,"s3://bucket-tara-weather-dest-v1/weather/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/15-05-2022/levi9-hack9-weather-firehose-2-2022-05-15-15-20-43-83e04d4d-0721-3590-acdb-00aab47df2b3",2022-05-15,499
