date_str,name,time_nano,time_date,location_latitude,location_longitude,location_name,measurement_pm10Atmo,measurement_pm25Atmo,measurement_pm100Atmo,_input_file,date,tourist_estimate
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652158800000000000,2022-05-10 07:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.69,6.99,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-05-20-42-59bb09fc-e6b7-3161-aba7-f359ace7b367",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652158800000000000,2022-05-10 07:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.69,6.99,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-05-50-43-d4d417be-9e8c-3c94-8741-b14b48e8a433",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652162400000000000,2022-05-10 08:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-06-20-43-3b506287-6b43-30d0-8f89-51b98fbc1f0f",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652162400000000000,2022-05-10 08:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-06-50-43-8ed22765-85d7-36e8-ae17-3535eb949179",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652166000000000000,2022-05-10 09:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,7.05,7.35,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-07-20-43-43c56dea-1207-3f85-bd22-f0b74a323e9e",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652166000000000000,2022-05-10 09:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,7.05,7.35,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-07-50-43-5c2db67f-3c2c-3388-8664-0c5a80c74e01",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652169600000000000,2022-05-10 10:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.76,7.06,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-08-20-43-5fbe45ec-5155-3b01-8d98-3ce52568f76e",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652169600000000000,2022-05-10 10:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.76,7.06,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-08-50-43-a19c6f19-393f-3056-9ff2-9f67483bbf85",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652173200000000000,2022-05-10 11:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.88,7.18,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-09-20-43-c3e4bcaf-d6c6-3d3f-b7d4-e595e6ab7f97",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652173200000000000,2022-05-10 11:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.88,7.18,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-09-50-43-9e2077de-057b-3d72-a34c-67b7218e9abd",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652176800000000000,2022-05-10 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.63,6.93,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-10-20-43-c9768560-992a-3919-a1c4-4686d9c97cc4",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652176800000000000,2022-05-10 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.63,6.93,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-10-50-43-8abffffc-9617-3859-bfc1-4032f1e99163",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652176800000000000,2022-05-10 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.63,6.93,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-11-20-43-26dd17bb-34dc-3e74-93d7-1c025ae0582e",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652176800000000000,2022-05-10 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.63,6.93,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-11-50-43-325ccc0a-6670-37c9-a221-e1fe72ceb7be",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652184000000000000,2022-05-10 14:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.55,6.85,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-12-20-43-86d7e1bd-0d3a-34af-bd07-29ba89eee8d9",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652184000000000000,2022-05-10 14:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.55,6.85,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-12-50-43-f31eb4f3-abf5-36b9-be44-1f1c21060690",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652191200000000000,2022-05-10 16:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.42,6.71,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-14-20-44-924ee03f-3c6f-3fa1-9311-128262465c34",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652191200000000000,2022-05-10 16:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.42,6.71,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-14-50-43-21c67411-20a7-3bb6-997b-50c16f5e342c",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652194800000000000,2022-05-10 17:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.54,6.84,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-15-20-43-f3ddd7cd-74ce-34b8-9eb3-4d71400d9518",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652194800000000000,2022-05-10 17:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.54,6.84,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-15-50-43-c16dfc9f-2df7-3a4d-b762-02871fefcad6",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652198400000000000,2022-05-10 18:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.65,6.95,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-16-20-43-d16d6521-698e-3779-a513-f591dd9d70b4",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652198400000000000,2022-05-10 18:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.65,6.95,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-16-50-43-1c874701-b0c0-3c5f-bdea-3590b84c77d7",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652202000000000000,2022-05-10 19:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.38,6.68,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-17-20-43-798f05a0-5cd4-3bcd-b560-06dc47593162",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652202000000000000,2022-05-10 19:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.38,6.68,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-17-50-43-2b6c065f-c094-3cc2-b24d-44bc5b420ca9",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652205600000000000,2022-05-10 20:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-18-20-43-c3c40396-aae0-3066-996e-12fd2d4c56ba",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652205600000000000,2022-05-10 20:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-18-50-43-881cfd2f-a282-3cd8-9cc6-a1d980afb538",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652209200000000000,2022-05-10 21:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.95,7.26,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-19-20-43-97481b0e-3b3b-3005-9ebe-fb1fa43de1e0",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652209200000000000,2022-05-10 21:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.95,7.26,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-19-50-43-6adb1c32-1e33-374a-83c1-18cc1ec473ab",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652212800000000000,2022-05-10 22:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.14,6.46,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-20-20-43-397c380c-34da-3bc5-8bce-88516d2a2f16",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652212800000000000,2022-05-10 22:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.14,6.46,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-20-50-43-6b98ff21-addf-3683-9844-3b69de0b23a7",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652216400000000000,2022-05-10 23:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.99,6.24,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-21-20-43-58ad969f-c4a3-3871-9552-2e93c01fb8e6",2022-05-10,233
2022-05-10,"1248 - Tătărași Sud, Iași, Romania",1652216400000000000,2022-05-10 23:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.99,6.24,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/10-05-2022/levi9-hack9-pollution-firehose-2-2022-05-10-21-50-43-0f56d580-1581-3161-aabd-51d8513e73e9",2022-05-10,233
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650675600000000000,2022-04-23 03:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.19,6.48,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-01-50-43-3849eae3-3410-3462-9706-8c80f97bd745",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650682800000000000,2022-04-23 05:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.72,5.96,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-03-20-43-97579b0c-276a-3fb9-8063-b5824eb17aae",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650682800000000000,2022-04-23 05:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.72,5.96,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-03-50-43-4a59369f-caf3-31f9-b30d-bc841d8b52f2",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650686400000000000,2022-04-23 06:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.83,6.07,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-04-20-43-0066c37c-de5d-3a50-9d1f-465c963c264c",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650686400000000000,2022-04-23 06:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.83,6.07,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-04-50-42-0f8d599a-81c8-3b09-9ea7-379341556e49",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650690000000000000,2022-04-23 07:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-05-20-43-9cc01f83-52bd-3ed8-a7d0-fc0b939b2a1b",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650690000000000000,2022-04-23 07:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.52,6.82,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-05-50-42-30dc500a-1505-3667-bf48-427a9334e25e",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650693600000000000,2022-04-23 08:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.66,6.96,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-06-20-43-2b9314ff-54ca-34bf-98f7-661e79b519a1",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650693600000000000,2022-04-23 08:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.66,6.96,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-06-50-43-fa7c037c-6e17-3374-a23c-5e7ea5e96aa0",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650697200000000000,2022-04-23 09:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.64,6.94,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-07-20-43-816ad524-fd59-3a21-a0fa-3b0637594653",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650697200000000000,2022-04-23 09:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.64,6.94,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-07-50-43-9857d596-41af-3b74-9b66-5989c3b9cf6f",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650700800000000000,2022-04-23 10:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.81,7.12,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-08-20-43-d60ce00a-9507-357e-bb67-bc213eb522f8",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650700800000000000,2022-04-23 10:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.81,7.12,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-08-50-43-fae7a6c7-a244-34b7-a8b3-1e6386a7b491",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650704400000000000,2022-04-23 11:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.95,7.25,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-09-20-43-b5aa7710-a193-36b1-bfa5-9b4e075a3b06",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650704400000000000,2022-04-23 11:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.95,7.25,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-09-50-43-877da405-c32c-30f0-bb9d-996146a88228",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650708000000000000,2022-04-23 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.56,6.86,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-10-20-43-fea2382a-b46f-360c-839e-0b92a797ec14",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650708000000000000,2022-04-23 12:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.56,6.86,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-10-50-43-1e15ac90-adec-38cc-b67a-8165b3527a67",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650711600000000000,2022-04-23 13:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.45,6.75,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-11-20-43-bc511bc9-a260-3dd1-9072-752e5d1caaf2",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650711600000000000,2022-04-23 13:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.45,6.75,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-11-50-43-11447956-6a51-3b58-81cf-be2efc86ad13",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650715200000000000,2022-04-23 14:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.55,6.85,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-12-20-43-9a52cc0e-cd80-3a76-bb40-855564ed191b",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650715200000000000,2022-04-23 14:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.55,6.85,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-12-50-43-58d87bea-1350-38eb-99a3-ad5202ae8fa5",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650722400000000000,2022-04-23 16:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.32,6.62,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-14-20-43-a2b83985-25b4-3fc1-81be-7a861f599eb1",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650722400000000000,2022-04-23 16:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.32,6.62,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-14-50-43-c8519785-5f7c-3f42-bdb6-ea31e5c2cbd1",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650726000000000000,2022-04-23 17:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.99,6.24,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-15-20-43-a92575d3-edeb-3015-9cc8-3743357f07f0",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650726000000000000,2022-04-23 17:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.99,6.24,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-15-50-43-45ce06af-21d4-3657-a8e3-9017797e3476",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650729600000000000,2022-04-23 18:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.35,6.65,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-16-20-43-f38b59a3-cd14-3a21-8610-798c0677659f",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650729600000000000,2022-04-23 18:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.35,6.65,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-16-50-43-5009c1ee-84ce-36fa-acaa-6a701f6252f1",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650736800000000000,2022-04-23 20:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.38,6.68,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-18-20-43-e3fe7d1c-ec4f-3e97-b401-095e759d5cff",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650736800000000000,2022-04-23 20:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,6.38,6.68,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-18-50-43-33fedd34-c36a-3e83-a6b4-091696cbdd86",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650744000000000000,2022-04-23 22:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.82,6.02,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-20-20-43-20795644-0053-3329-97d1-d3718e493e29",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650744000000000000,2022-04-23 22:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.82,6.02,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-20-50-42-67a461d1-57f8-38ce-ad70-6ad4f7f2d974",2022-04-23,682
2022-04-23,"1248 - Tătărași Sud, Iași, Romania",1650747600000000000,2022-04-23 23:00:00.0,47.154,27.614,"Tătărași Sud, Iași, Romania",None,5.88,6.12,"s3://bucket-tara-weather-dest-v1/pollution/1248%20-%20Tătărași%20Sud,%20Iași,%20Romania/23-04-2022/levi9-hack9-pollution-firehose-2-2022-04-23-21-20-43-41568e26-9bae-39c3-be6e-459f3c1d9f25",2022-04-23,682
